STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/3/2021,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/4/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/5/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/6/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/7/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/8/2021,,63,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/10/2021,,76,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/11/2021,,61,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/12/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/13/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/14/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/15/2021,,76,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/16/2021,,77,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/17/2021,,80,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/18/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/19/2021,,59,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/20/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/23/2021,,85,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/24/2021,,80,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/25/2021,,77,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/26/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/27/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/28/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/29/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/30/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,10/31/2021,,80,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/1/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/2/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/3/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/4/2021,,79,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/5/2021,,76,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/6/2021,,80,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/7/2021,,81,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/8/2021,,77,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/10/2021,,80,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/11/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/12/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/13/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/14/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/15/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/16/2021,,74,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/17/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/18/2021,,77,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/19/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/20/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/21/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/22/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/23/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/24/2021,,74,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/25/2021,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/26/2021,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/27/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/29/2021,,75,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,11/30/2021,,81,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/1/2021,,75,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/3/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/4/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/5/2021,,77,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/6/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/7/2021,,81,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/8/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/9/2021,,76,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/10/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/11/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/12/2021,,80,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/13/2021,,79,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/14/2021,,75,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/15/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/16/2021,,75,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/17/2021,,64,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/18/2021,,62,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/19/2021,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/20/2021,,66,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/21/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/22/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/23/2021,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/24/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/25/2021,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/26/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/27/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/28/2021,,78,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/29/2021,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/30/2021,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,12/31/2021,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/1/2022,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/2/2022,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/3/2022,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/4/2022,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/5/2022,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/6/2022,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/7/2022,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/8/2022,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/9/2022,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/10/2022,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/11/2022,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/13/2022,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/14/2022,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/15/2022,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/16/2022,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/17/2022,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/18/2022,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,1/19/2022,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/3/2022,,74,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/4/2022,,72,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/5/2022,,65,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/6/2022,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/7/2022,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/8/2022,,74,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/9/2022,,73,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/10/2022,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/11/2022,,69,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/12/2022,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/13/2022,,70,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/14/2022,,67,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/15/2022,,68,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/17/2022,,71,,
ZI000067775,"HARARE KUTSAGA, ZI",-17.917,31.133,1480,2/18/2022,,73,,
